INFO: Connected
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.474461716Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.492326264Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.482482629Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.509834777Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.518089396Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.50168399Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.526626343Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.534739922Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.540864533Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.551552404Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.559965729Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.567007616Z] 
